DAY;N10D;GPRD;GPRD_ACT;GPRD_THREAT;date;GPRD_MA30;GPRD_MA7;event;var_name;var_label
20100905;527;37,71;37,60;31,36;05/09/2010;76,33;78,65;;;
20100906;632;52,41;31,35;61,02;06/09/2010;76,33;72,27;;;
20100907;843;113,96;117,52;91,49;07/09/2010;77,28;70,96;;;
20100908;950;87,17;90,38;81,19;08/09/2010;78,59;69,88;;;
20100909;1009;45,96;32,73;60,06;09/09/2010;77,55;67,77;;;
20100910;1032;86,67;102,40;80,07;10/09/2010;78,13;68,55;;;
20100911;1221;21,70;16,23;22,56;11/09/2010;76,07;63,66;;;
20100912;588;45,07;67,40;37,48;12/09/2010;75,76;64,71;;;
20100913;879;71,60;90,17;43,87;13/09/2010;76,60;67,45;;;
20100914;950;80,20;83,43;69,59;14/09/2010;77,21;62,63;;;
20100915;997;63,13;13,25;99,46;15/09/2010;77,08;59,19;;;
20100916;1025;61,40;64,44;48,37;16/09/2010;76,34;61,40;;;
20100917;964;89,34;75,37;102,87;17/09/2010;75,69;61,78;;;
20100918;1207;60,38;71,14;50,21;18/09/2010;74,49;67,30;;;
20100919;504;72,30;65,52;65,58;19/09/2010;74,99;71,19;;;
20100920;804;70,04;98,58;34,26;20/09/2010;74,65;70,97;;;
20100921;821;100,87;104,58;114,07;21/09/2010;75,63;73,92;;;
20100922;885;67,37;37,31;80,92;22/09/2010;75,33;74,53;;;
20100923;993;80,06;26,61;110,96;23/09/2010;74,48;77,20;;;
20100924;1053;91,23;87,81;78,48;24/09/2010;74,28;77,46;;;
20100925;1271;62,55;46,77;73,68;25/09/2010;73,57;77,78;;;
20100926;621;64,01;95,72;44,36;26/09/2010;72,53;76,59;;;
20100927;834;95,33;102,95;105,69;27/09/2010;73,31;80,20;;;
20100928;890;89,33;81,63;99,04;28/09/2010;74,09;78,55;;;
20100929;959;82,90;82,65;91,91;29/09/2010;73,62;80,77;;;
20100930;1050;69,41;50,32;73,45;30/09/2010;71,82;79,25;;;
20101001;1065;80,87;105,43;51,73;01/10/2010;71,36;77,77;;;
20101002;1226;27,02;32,32;17,97;02/10/2010;70,24;72,69;;;
20101003;581;45,61;34,10;56,89;03/10/2010;69,05;70,07;;;
20101004;834;75,47;95,03;72,66;04/10/2010;69,70;67,23;;;
20101005;923;111,26;150,27;113,40;05/10/2010;72,15;70,36;;;
20101006;942;98,46;140,23;70,18;06/10/2010;73,69;72,58;;;
20101007;984;104,36;120,82;106,37;07/10/2010;73,37;77,58;;;
20101008;1035;67,21;70,20;63,87;08/10/2010;72,70;75,63;;;
20101009;1246;55,83;68,91;44,21;09/10/2010;73,03;79,74;;;
20101010;660;55,21;70,05;50,08;10/10/2010;71,98;81,11;;;
20101011;802;70,22;65,88;75,56;11/10/2010;73,60;80,36;;;
20101012;924;64,53;92,92;59,62;12/10/2010;74,25;73,69;;;
20101013;946;52,52;83,78;34,94;13/10/2010;73,61;67,13;;;
20101014;1025;77,56;57,99;91,37;14/10/2010;73,53;63,30;;;
20101015;1060;71,88;105,93;77,96;15/10/2010;73,82;63,96;;;
20101016;1309;45,55;30,27;54,71;16/10/2010;73,29;62,50;;;
20101017;558;77,17;71,02;78,98;17/10/2010;72,88;65,63;;;
20101018;863;30,71;45,92;25,53;18/10/2010;71,89;59,99;;;
20101019;950;83,69;76,48;86,98;19/10/2010;72,27;62,73;;;
20101020;1000;69,56;52,84;77,13;20/10/2010;72,26;65,16;;;
20101021;1076;43,10;67,52;35,84;21/10/2010;70,33;60,24;;;
20101022;1121;65,01;94,27;54,06;22/10/2010;70,25;59,26;;;
20101023;1222;40,66;54,05;31,56;23/10/2010;68,94;58,56;;;
20101024;525;63,10;50,32;73,45;24/10/2010;68,00;56,55;;;
20101025;848;50,78;70,10;38,98;25/10/2010;67,61;59,41;;;
20101026;892;44,56;44,43;37,06;26/10/2010;66,96;53,83;;;
20101027;890;85,61;89,05;86,66;27/10/2010;66,64;56,12;;;
20101028;1008;55,87;65,52;65,58;28/10/2010;65,52;57,94;;;
20101029;1059;78,20;68,60;88,44;29/10/2010;65,37;59,83;;;
20101030;1249;98,13;79,32;105,86;30/10/2010;66,32;68,04;;;
20101031;545;42,55;48,48;30,32;31/10/2010;65,05;65,10;;;
20101101;863;130,51;168,37;102,14;01/11/2010;68,50;76,49;;;
20101102;913;130,62;144,68;114,65;02/11/2010;71,33;88,78;;;
20101103;972;81,79;81,54;73,68;03/11/2010;71,54;88,24;;;
20101104;997;79,74;139,12;38,68;04/11/2010;70,49;91,65;;;
20101105;1025;54,94;32,22;64,50;05/11/2010;69,04;88,32;;;
20101106;1243;58,63;95,64;31,02;06/11/2010;67,51;82,68;;;
20101107;560;65,07;117,94;19,68;07/11/2010;67,44;85,90;;;
20101108;823;92,57;72,23;107,10;08/11/2010;68,67;80,48;;;
20101109;907;131,48;174,77;103,26;09/11/2010;71,21;80,60;;;
20101110;960;79,36;96,32;51,65;10/11/2010;71,52;80,26;;;
20101111;945;87,63;97,85;69,96;11/11/2010;72,29;81,38;;;
20101112;1009;75,51;78,55;81,90;12/11/2010;73,05;84,32;;;
20101113;1245;47,89;26,53;57,52;13/11/2010;72,06;82,79;;;
20101114;514;70,89;64,25;64,31;14/11/2010;72,03;83,62;;;
20101115;849;120,95;23,34;181,69;15/11/2010;74,54;87,67;;;
20101116;929;121,23;63,99;154,18;16/11/2010;76,01;86,21;;;
20101117;981;77,66;67,33;73,00;17/11/2010;77,58;85,97;;;
20101118;1030;73,97;57,71;90,93;18/11/2010;77,25;84,02;;;
20101119;1054;103,71;87,73;120,22;19/11/2010;78,39;88,05;;;
20101120;1288;82,30;71,79;102,65;20/11/2010;79,70;92,96;;;
20101121;609;119,67;86,76;144,74;21/11/2010;81,52;99,93;;;
20101122;849;113,15;70,01;142,75;22/11/2010;83,94;98,81;;;
20101123;899;77,38;44,08;104,17;23/11/2010;84,41;92,55;;;
20101124;854;166,79;46,40;238,68;24/11/2010;88,28;105,28;;;
20101125;869;91,49;98,81;76,07;25/11/2010;89,84;107,78;;;
20101126;941;56,32;42,11;58,54;26/11/2010;88,87;101,01;;;
20101127;1197;66,42;77,25;50,63;27/11/2010;89,22;98,75;;;
20101128;536;67,98;24,64;92,50;28/11/2010;88,88;91,36;;;
20101129;854;159,03;61,87;225,78;29/11/2010;90,91;97,92;;;
20101130;885;183,41;111,94;224,10;30/11/2010;95,60;113,06;;;
20101201;951;94,05;34,73;144,82;01/12/2010;94,39;102,67;;;
20101202;992;100,18;53,26;138,84;02/12/2010;93,37;103,91;;;
20101203;1073;86,44;80,02;92,42;03/12/2010;93,53;108,22;;;
20101204;1196;88,63;66,27;110,55;04/12/2010;93,83;111,39;;;
20101205;543;42,70;12,16;60,87;05/12/2010;93,42;107,78;;;
20101206;838;110,68;133,99;98,61;06/12/2010;95,15;100,87;;;
20101207;984;127,92;134,24;106,37;07/12/2010;97,25;92,94;;;
20101208;930;67,68;56,81;71,08;08/12/2010;96,42;89,18;;;
20101209;897;88,63;66,27;92,12;09/12/2010;94,99;87,53;;;
20101210;1028;61,22;44,97;80,38;10/12/2010;94,38;83,92;;;
20101211;1196;52,62;33,13;59,88;11/12/2010;93,22;78,78;;;
20101212;518;70,34;102,00;42,54;12/12/2010;93,05;82,73;;;
20101213;821;72,63;72,40;67,10;13/12/2010;93,87;77,29;;;
20101214;884;67,45;74,71;56,09;14/12/2010;93,76;68,65;;;
20101215;912;72,64;57,94;78,53;15/12/2010;92,15;69,36;;;
20101216;971;136,46;129,24;147,51;16/12/2010;92,65;76,20;;;
20101217;1051;107,16;125,68;89,11;17/12/2010;93,64;82,76;;;
20101218;1166;79,55;56,64;99,22;18/12/2010;93,82;86,60;;;
20101219;518;89,53;76,50;85,08;19/12/2010;93,35;89,35;;;
20101220;749;128,26;88,18;154,46;20/12/2010;94,88;97,29;;;
20101221;845;156,81;101,61;228,18;21/12/2010;96,12;110,06;;;
20101222;829;163,83;175,28;146,20;22/12/2010;97,81;123,08;;;
20101223;797;124,69;149,17;96,77;23/12/2010;99,39;121,40;;;
20101224;864;126,52;160,53;133,90;24/12/2010;98,04;124,17;;;
20101225;227;131,34;145,48;97,08;25/12/2010;99,37;131,57;;;
20101226;442;104,92;149,43;62,32;26/12/2010;100,99;133,77;;;
20101227;568;87,48;93,02;77,59;27/12/2010;101,69;127,94;;;
20101228;640;134,57;185,76;103,29;28/12/2010;103,91;124,76;;;
20101229;687;53,04;57,68;40,09;29/12/2010;100,38;108,94;;;
20101230;698;161,36;151,40;165,74;30/12/2010;99,64;114,18;;;
20101231;803;45,38;57,58;41,16;31/12/2010;98,02;102,58;;;
20110101;716;83,28;101,47;69,25;01/01/2011;97,46;95,72;;;
20110102;490;60,84;80,87;33,73;02/01/2011;96,61;89,42;;;
20110103;625;74,20;116,24;52,89;03/01/2011;96,12;87,52;;;
20110104;750;119,25;149,71;110,18;04/01/2011;98,68;85,34;;;
20110105;892;44,56;29,62;55,58;05/01/2011;96,47;84,12;;;
20110106;939;74,08;63,30;76,27;06/01/2011;94,68;71,66;;;
20110107;977;74,59;67,60;84,58;07/01/2011;94,91;75,83;;;
20110108;1215;81,79;76,10;81,61;08/01/2011;94,68;75,62;;;
20110109;516;83,46;89,60;85,41;09/01/2011;95,42;78,85;;;
20110110;827;96,13;111,81;106,58;10/01/2011;96,87;81,98;;;
20110111;890;89,33;96,47;86,66;11/01/2011;97,50;77,71;;;
20110112;936;74,32;49,39;88,29;12/01/2011;97,56;81,96;;;
20110113;969;61,53;74,98;56,85;13/01/2011;97,36;80,16;;;
20110114;990;66,92;66,71;83,47;14/01/2011;97,17;79,07;;;
20110115;1169;70,84;45,20;80,11;15/01/2011;94,99;77,50;;;
20110116;507;32,67;39,08;21,73;16/01/2011;92,50;70,25;;;
20110117;723;91,63;63,95;99,06;17/01/2011;92,91;69,61;;;
20110118;872;56,98;22,72;75,81;18/01/2011;91,82;64,99;;;
20110119;899;62,64;36,73;73,54;19/01/2011;89,63;63,32;;;
20110120;897;59,09;51,54;55,27;20/01/2011;86,38;62,97;;;
20110121;968;88,97;61,41;96,75;21/01/2011;83,88;66,12;;;
20110122;1243;61,29;47,82;75,34;22/01/2011;81,77;64,75;;;
20110123;500;72,88;39,63;88,14;23/01/2011;79,98;70,50;;;
20110124;774;107,00;59,73;135,23;24/01/2011;79,17;72,69;;;
20110125;876;204,20;286,51;119,49;25/01/2011;82,48;93,72;;;
20110126;961;113,75;144,33;74,52;26/01/2011;83,35;101,03;;;
20110127;1013;68,67;78,24;59,82;27/01/2011;81,16;102,39;;;
20110128;999;69,63;52,89;71,69;28/01/2011;81,71;99,63;;;
20110129;1197;63,65;82,77;46,02;29/01/2011;78,45;99,97;;;
20110130;571;46,41;34,70;57,89;30/01/2011;78,49;96,19;;;
20110131;815;89,42;81,04;87,87;31/01/2011;78,69;93,68;;;
20110201;870;118,03;106,28;139,31;01/02/2011;80,60;81,37;;;
20110202;905;98,83;116,77;79,13;02/02/2011;81,42;79,24;;;
20110203;965;113,28;116,35;119,89;03/02/2011;81,22;85,61;;;
20110204;945;94,64;111,83;93,27;04/02/2011;82,89;89,18;;;
20110205;1202;66,14;54,95;73,33;05/02/2011;82,62;89,54;;;
20110206;506;52,37;52,21;65,32;06/02/2011;81,88;90,39;;;
20110207;834;59,58;63,35;46,24;07/02/2011;81,14;86,13;;;
20110208;878;56,59;82,75;31,37;08/02/2011;80,25;77,35;;;
20110209;880;86,58;120,09;56,34;09/02/2011;79,93;75,60;;;
20110210;987;104,04;100,38;94,89;10/02/2011;80,42;74,28;;;
20110211;984;97,63;114,11;83,98;11/02/2011;81,20;74,70;;;
20110212;1221;59,69;54,09;54,14;12/02/2011;81,14;73,78;;;
20110213;522;69,81;88,57;52,77;13/02/2011;81,23;76,27;;;
20110214;822;76,57;56,24;80,42;14/02/2011;81,42;78,70;;;
20110215;894;55,58;81,27;30,81;15/02/2011;82,19;78,56;;;
20110216;905;62,23;36,49;73,05;16/02/2011;81,21;75,08;;;
20110217;974;88,43;74,59;90,50;17/02/2011;82,25;72,85;;;
20110218;997;66,45;26,50;99,46;18/02/2011;82,38;68,39;;;
20110219;1213;76,46;92,56;54,50;19/02/2011;82,96;70,79;;;
20110220;537;61,69;73,80;71,81;20/02/2011;82,05;69,63;;;
20110221;699;109,00;122,83;86,69;21/02/2011;83,64;74,26;;;
20110222;829;163,83;143,41;166,13;22/02/2011;86,67;89,73;;;
20110223;902;73,45;65,90;79,40;23/02/2011;85,55;91,33;;;
20110224;1012;144,02;110,95;174,20;24/02/2011;83,55;99,27;;;
20110225;962;137,74;96,12;160,35;25/02/2011;84,35;109,46;;;
20110226;1189;128,16;61,10;171,43;26/02/2011;86,33;116,84;;;
20110227;533;62,15;49,57;72,35;27/02/2011;86,08;116,91;;;
20110228;803;107,26;98,70;109,77;28/02/2011;87,53;116,66;;;
20110301;907;178,96;167,49;200,44;01/03/2011;91,95;118,82;;;
20110302;939;127,00;70,34;152,54;02/03/2011;93,21;126,47;;;
20110303;962;154,95;185,37;125,99;03/03/2011;94,44;128,03;;;
20110304;997;119,61;139,12;104,99;04/03/2011;95,13;125,44;;;
20110305;1244;87,87;63,71;106,28;05/03/2011;94,28;119,69;;;
20110306;521;50,86;88,74;42,30;06/03/2011;92,82;118,07;;;
20110307;788;138,72;217,92;90,88;07/03/2011;95,24;122,57;;;
20110308;878;166,01;195,58;138,04;08/03/2011;99,03;120,72;;;
20110309;930;199,47;220,16;171,79;09/03/2011;103,69;131,07;;;
20110310;1045;136,31;170,65;115,98;10/03/2011;106,35;128,41;;;
20110311;993;136,77;152,98;133,15;11/03/2011;108,02;130,86;;;
20110312;1245;93,12;68,97;106,20;12/03/2011;107,66;131,61;;;
20110313;576;103,52;114,67;95,64;13/03/2011;107,86;139,13;;;
20110314;866;87,98;83,89;95,42;14/03/2011;108,80;131,88;;;
20110315;911;141,81;188,50;133,04;15/03/2011;111,20;128,43;;;
20110316;916;166,35;129,79;186,44;16/03/2011;114,19;123,69;;;
20110317;1083;116,23;128,07;106,82;17/03/2011;116,21;120,83;;;
20110318;1031;147,80;160,15;170,99;18/03/2011;119,07;122,40;;;
20110319;1315;133,51;180,81;138,25;19/03/2011;120,57;128,17;;;
20110320;553;95,84;95,55;99,62;20/03/2011;121,55;127,07;;;
20110321;919;151,39;251,54;77,93;21/03/2011;124,05;136,13;;;
20110322;910;192,93;210,48;181,62;22/03/2011;128,42;143,44;;;
20110323;888;231,28;260,32;192,32;23/03/2011;132,50;152,71;;;
20110324;1099;144,68;150,24;135,34;24/03/2011;131,86;156,78;;;
20110325;1088;130,92;163,90;106,33;25/03/2011;133,77;154,37;;;
20110326;1219;103,26;108,36;108,46;26/03/2011;132,42;150,04;;;
20110327;521;101,73;139,45;95,17;27/03/2011;131,22;150,89;;;
20110328;804;131,84;164,30;116,48;28/03/2011;131,34;148,09;;;
20110329;911;196,35;239,25;181,42;29/03/2011;135,81;148,58;;;
20110330;953;125,13;187,12;92,49;30/03/2011;136,41;133,42;;;
20110331;971;126,23;142,84;124,82;31/03/2011;134,65;130,78;;;
20110401;1000;125,88;151,91;104,67;01/04/2011;134,61;130,06;;;
20110402;1159;65,74;68,38;61,79;02/04/2011;131,64;124,70;;;
20110403;552;72,01;95,72;69,86;03/04/2011;130,05;120,45;;;
20110404;829;71,93;119,51;19,94;04/04/2011;129,52;111,90;;;
20110405;897;103,40;117,81;85,98;05/04/2011;131,27;98,62;;;
20110406;940;130,39;203,76;82,05;06/04/2011;130,99;99,37;;;
20110407;1021;74,62;77,63;70,14;07/04/2011;127,95;91,99;;;
20110408;1016;84,77;110,51;65,07;08/04/2011;124,12;86,12;;;
20110409;1211;51,97;54,54;40,94;09/04/2011;121,31;84,16;;;
20110410;535;74,30;111,11;30,89;10/04/2011;119,23;84,48;;;
20110411;772;98,69;154,00;42,82;11/04/2011;119,42;88,31;;;
20110412;900;88,34;95,40;79,57;12/04/2011;118,91;86,15;;;
20110413;891;111,53;118,60;123,66;13/04/2011;119,70;83,46;;;
20110414;958;110,65;130,99;92,01;14/04/2011;118,66;88,61;;;
20110415;992;86,82;99,87;66,64;15/04/2011;116,01;88,90;;;
20110416;1232;67,22;85,78;40,24;16/04/2011;114,37;91,08;;;
20110417;549;30,17;48,12;10,03;17/04/2011;110,45;84,77;;;
20110418;800;86,95;123,84;48,20;18/04/2011;108,90;83,10;;;
20110419;857;96,63;84,77;102,85;19/04/2011;108,93;84,28;;;
20110420;902;80,79;95,19;73,29;20/04/2011;106,57;79,89;;;
20110421;986;117,59;133,97;106,16;21/04/2011;104,06;80,88;;;
20110422;934;81,57;120,21;41,29;22/04/2011;99,07;80,13;;;
20110423;1121;73,88;76,59;78,63;23/04/2011;96,71;81,08;;;
20110424;494;93,88;120,33;66,91;24/04/2011;95,48;90,18;;;
20110425;805;78,18;98,46;75,28;25/04/2011;94,64;88,93;;;
20110426;828;144,02;127,63;166,33;26/04/2011;96,05;95,70;;;
20110427;903;124,73;168,23;103,71;27/04/2011;95,81;101,98;;;
20110428;959;110,53;130,86;74,68;28/04/2011;92,95;100,97;;;
20110429;1010;68,88;78,47;54,54;29/04/2011;91,08;99,16;;;
20110430;900;114,10;132,09;128,54;30/04/2011;90,67;104,90;;;
20110501;572;69,49;92,37;57,79;01/05/2011;88,79;101,42;;;
20110502;776;115,26;178,74;78,09;02/05/2011;90,44;106,72;;;
20110503;886;269,19;357,82;230,06;03/05/2011;97,02;124,60;;;
20110504;850;113,02;155,41;84,26;04/05/2011;98,39;122,92;;;
20110505;982;101,20;127,79;106,59;05/05/2011;98,31;121,59;;;
20110506;1012;104,75;130,53;81,66;06/05/2011;97,46;126,71;;;
20110507;1183;120,41;178,66;79,17;07/05/2011;98,98;127,62;;;
20110508;510;51,96;77,70;32,41;08/05/2011;97,89;125,11;;;
20110509;841;126,04;141,36;124,46;09/05/2011;100,36;126,65;;;
20110510;894;140,80;147,76;129,41;10/05/2011;102,58;108,31;;;
20110511;896;88,73;110,57;86,08;11/05/2011;102,24;104,84;;;
20110512;982;80,96;100,89;84,15;12/05/2011;102,00;101,95;;;
20110513;1016;114,11;156,02;92,18;13/05/2011;102,08;103,29;;;
20110514;1179;53,38;61,62;46,73;14/05/2011;100,18;93,71;;;
20110515;527;94,29;100,26;73,17;15/05/2011;100,42;99,76;;;
20110516;722;87,17;118,92;68,67;16/05/2011;101,09;94,21;;;
20110517;932;74,64;77,95;76,84;17/05/2011;102,57;84,75;;;
20110518;893;85,32;96,15;80,20;18/05/2011;102,52;84,27;;;
20110519;948;150,25;132,37;145,28;19/05/2011;104,30;94,17;;;
20110520;1057;81,48;81,23;83,39;20/05/2011;104,33;89,51;;;
20110521;1266;65,41;78,26;60,92;21/05/2011;102,59;91,22;;;
20110522;546;84,94;36,29;110,99;22/05/2011;102,70;89,89;;;
20110523;801;119,93;131,93;123,80;23/05/2011;104,24;94,57;;;
20110524;861;134,66;130,41;159,96;24/05/2011;105,59;103,14;;;
20110525;890;119,10;118,74;105,23;25/05/2011;106,96;107,97;;;
20110526;927;103,63;135,37;89,14;26/05/2011;105,61;101,31;;;
20110527;982;94,45;60,53;129,03;27/05/2011;104,60;103,16;;;
20110528;1140;69,74;57,94;77,32;28/05/2011;103,24;103,78;;;
20110529;504;72,30;91,73;54,65;29/05/2011;103,36;101,97;;;
20110530;680;112,04;106,84;105,32;30/05/2011;103,29;100,85;;;
20110531;828;140,02;167,51;119,76;31/05/2011;105,64;101,61;;;
20110601;896;96,12;132,68;55,34;01/06/2011;105,00;98,33;;;
20110602;959;86,35;103,31;97,66;02/06/2011;98,91;95,86;;;
20110603;989;66,99;66,78;66,84;03/06/2011;97,37;91,94;;;
20110604;1171;53,75;67,68;37,64;04/06/2011;95,79;89,65;;;
20110605;511;77,79;103,40;53,90;05/06/2011;94,89;90,44;;;
20110606;796;62,42;74,68;55,37;06/06/2011;92,96;83,35;;;
20110607;901;106,62;146,61;61,14;07/06/2011;94,78;78,58;;;
20110608;895;122,14;110,69;129,26;08/06/2011;94,65;82,29;;;
20110609;948;101,33;125,41;69,73;09/06/2011;93,34;84,43;;;
20110610;987;90,62;93,68;94,89;10/06/2011;93,40;87,81;;;
20110611;1196;52,62;66,27;32,24;11/06/2011;92,45;87,65;;;
20110612;542;103,90;158,42;81,31;12/06/2011;92,11;91,38;;;
20110613;783;105,77;118,09;91,47;13/06/2011;93,86;97,57;;;
20110614;841;43,33;54,97;26,20;14/06/2011;92,16;88,53;;;
20110615;931;81,84;99,32;65,09;15/06/2011;91,98;82,77;;;
20110616;975;115,52;115,16;101,70;16/06/2011;93,35;84,80;;;
20110617;1063;77,91;111,84;57,01;17/06/2011;93,10;82,98;;;
20110618;1181;67,32;78,29;65,31;18/06/2011;90,33;85,08;;;
20110619;507;65,34;104,22;54,33;19/06/2011;89,80;79,57;;;
20110620;804;74,16;57,50;75,37;20/06/2011;90,09;75,06;;;
20110621;878;79,23;67,70;87,84;21/06/2011;89,90;80,19;;;
20110622;886;56,08;59,64;43,52;22/06/2011;87,77;76,51;;;
20110623;979;128,58;155,17;112,54;23/06/2011;87,57;78,37;;;
20110624;979;115,04;155,17;95,66;24/06/2011;87,43;83,68;;;
20110625;1159;74,31;79,78;80,81;25/06/2011;86,45;84,68;;;
20110626;496;73,46;66,58;77,75;26/06/2011;85,75;85,84;;;
20110627;794;108,47;158,05;48,57;27/06/2011;87,05;90,74;;;
20110628;851;66,17;54,33;64,74;28/06/2011;86,84;88,87;;;
20110629;894;81,52;73,88;73,95;29/06/2011;85,82;92,51;;;
20110630;980;101,41;60,66;129,29;30/06/2011;84,54;88,63;;;
20110701;1007;88,82;98,38;87,53;01/07/2011;84,29;84,88;;;
20110702;1126;52,95;87,99;14,68;02/07/2011;83,18;81,83;;;
20110703;504;98,59;117,94;76,51;03/07/2011;84,23;85,42;;;
20110704;612;70,37;86,34;72,01;04/07/2011;84,79;79,97;;;
20110705;790;83,86;83,60;83,68;05/07/2011;84,99;82,50;;;
20110706;877;41,55;52,72;31,41;06/07/2011;84,29;76,79;;;
20110707;888;93,26;119,00;74,45;07/07/2011;83,85;75,63;;;
20110708;963;65,36;61,73;68,65;08/07/2011;81,96;72,28;;;
20110709;1139;66,89;57,99;67,71;09/07/2011;80,81;74,27;;;
20110710;513;83,94;90,12;85,91;10/07/2011;80,59;72,18;;;
20110711;741;84,94;124,79;44,61;11/07/2011;81,66;74,26;;;
20110712;830;75,83;79,58;73,01;12/07/2011;80,73;73,11;;;
20110713;891;92,95;126,02;61,83;13/07/2011;80,30;80,45;;;
20110714;929;74,88;92,42;47,44;14/07/2011;81,35;77,83;;;
20110715;977;91,54;155,49;39,47;15/07/2011;81,67;81,57;;;
20110716;1165;51,18;79,37;28,37;16/07/2011;79,53;79,32;;;
20110717;502;59,39;78,94;32,92;17/07/2011;78,91;75,82;;;
20110718;728;72,80;108,87;52,97;18/07/2011;79,10;74,08;;;
20110719;838;126,49;173,39;98,61;19/07/2011;81,13;81,32;;;
20110720;863;92,12;91,84;95,75;20/07/2011;81,73;81,20;;;
20110721;914;90,61;122,85;48,22;21/07/2011;82,11;83,45;;;
20110722;955;62,44;82,99;40,38;22/07/2011;82,32;79,29;;;
20110723;1090;82,05;121,19;60,65;23/07/2011;80,77;83,70;;;
20110724;496;33,39;13,32;44,43;24/07/2011;78,05;79,99;;;
20110725;750;83,92;96,87;80,80;25/07/2011;78,37;81,57;;;
20110726;787;92,60;117,49;56,00;26/07/2011;79,01;76,73;;;
20110727;934;88,67;127,29;58,98;27/07/2011;78,35;76,24;;;
20110728;877;101,98;120,50;81,66;28/07/2011;79,54;77,86;;;
20110729;972;95,42;149,49;73,68;29/07/2011;80,01;82,58;;;
20110730;1151;74,83;91,81;57,44;30/07/2011;79,12;81,54;;;
20110731;498;53,21;66,31;33,19;31/07/2011;77,93;84,38;;;
20110801;752;88,10;131,74;51,28;01/08/2011;79,11;84,97;;;
20110802;769;90,46;85,89;85,97;02/08/2011;78,83;84,67;;;
20110803;803;86,63;106,93;54,88;03/08/2011;79,38;84,38;;;
20110804;860;77,04;53,76;83,28;04/08/2011;79,15;80,81;;;
20110805;956;51,98;62,18;40,34;05/08/2011;79,50;74,61;;;
20110806;1074;30,84;36,90;25,65;06/08/2011;77,42;68,32;;;
20110807;487;74,82;94,93;45,25;07/08/2011;77,73;71,41;;;
20110808;769;94,77;111,65;78,80;08/08/2011;78,66;72,36;;;
20110809;787;63,14;50,35;91,00;09/08/2011;77,97;68,46;;;
20110810;826;44,11;23,99;60,03;10/08/2011;76,61;62,39;;;
20110811;870;91,38;106,28;82,32;11/08/2011;77,13;64,43;;;
20110812;956;69,30;89,81;51,86;12/08/2011;76,34;66,91;;;
20110813;1076;46,18;24,55;66,56;13/08/2011;75,38;69,10;;;
20110814;501;39,67;39,55;32,99;14/08/2011;73,65;64,08;;;
20110815;733;131,06;216,25;45,09;15/08/2011;76,31;69,26;;;
20110816;790;54,51;75,24;27,89;16/08/2011;76,15;68,03;;;
20110817;853;38,83;46,46;38,75;17/08/2011;75,02;67,28;;;
20110818;908;109,45;138,20;91,01;18/08/2011;74,45;69,86;;;
20110819;969;119,65;163,58;73,91;19/08/2011;75,37;77,05;;;
20110820;1102;111,22;167,82;79,99;20/08/2011;76,06;86,34;;;
20110821;501;39,67;65,92;11,00;21/08/2011;75,30;86,34;;;
20110822;762;143,46;216,69;65,07;22/08/2011;77,34;88,11;;;
20110823;821;197,71;257,43;127,49;23/08/2011;82,82;108,57;;;
20110824;871;159,73;227,49;88,55;24/08/2011;85,35;125,84;;;
20110825;906;109,69;131,22;85,13;25/08/2011;85,92;125,87;;;
20110826;954;93,75;145,39;46,20;26/08/2011;86,09;122,18;;;
20110827;1131;87,87;116,79;63,32;27/08/2011;85,62;118,84;;;
20110828;537;55,52;73,80;51,29;28/08/2011;84,29;121,10;;;
20110829;741;125,17;187,18;96,65;29/08/2011;85,96;118,49;;;
20110830;756;61,34;87,36;29,15;30/08/2011;86,23;99,01;;;
20110831;909;91,10;123,52;78,79;31/08/2011;86,33;89,21;;;
20110901;914;90,61;79,49;90,41;01/09/2011;86,34;86,48;;;
20110902;944;105,27;104,95;93,37;02/09/2011;86,96;88,13;;;
20110903;1124;91,36;41,13;132,33;03/09/2011;87,44;88,63;;;
20110904;488;54,30;81,21;22,58;04/09/2011;87,52;88,45;;;
20110905;671;123,42;108,27;123,15;05/09/2011;90,60;88,20;;;
20110906;765;138,56;138,14;115,22;06/09/2011;92,73;99,23;;;
20110907;905;87,85;87,58;97,40;07/09/2011;92,50;98,77;;;
20110908;966;99,45;123,07;79,84;08/09/2011;93,71;100,03;;;
20110909;1098;90,51;108,27;75,26;09/09/2011;95,25;97,92;;;
20110910;1245;95,79;132,63;70,80;10/09/2011;95,40;98,55;;;
20110911;561;53,14;82,41;39,28;11/09/2011;94,86;98,39;;;
20110912;842;110,16;149,04;78,51;12/09/2011;96,99;96,49;;;
